Timestamp;"Coopeguanacaste.Casa_Chameleon
Voltage A-B Mean
(V)";"Coopeguanacaste.Casa_Chameleon
Voltage B-C Mean
(V)";"Coopeguanacaste.Casa_Chameleon
Voltage C-A Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage A-B Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage B-C Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage C-A Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage A-B Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage B-C Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage C-A Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage A-B Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage B-C Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage C-A Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage A-B Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage B-C Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage C-A Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage A-B Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage B-C Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage C-A Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage A-B Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage B-C Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage C-A Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage A-B Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage B-C Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage C-A Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage A-B Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage B-C Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage C-A Mean
(V)"
2/1/2020 14:45:00;;;;;;;;;;;;;26042,21289;26076,98242;26167,03125;;;;;;;;;;;;
2/1/2020 15:00:00;;;;;;;;;;;;;26014,01758;26011,59766;26116,44727;;;;;;;;;;;;
2/1/2020 15:15:00;;;;;;;;;;;;;26132,86914;26201,28906;26274,09961;;;;;;;;;;;;
2/1/2020 15:30:00;;;;;;;;;;;;;26120,94531;26149,11719;26235,01563;;;;;;;;;;;;
2/1/2020 15:45:00;;;;;;;;;;;;;26072,76367;26076,03125;26185,41016;;;;;;;;;;;;
2/1/2020 16:00:00;;;;;;;;;;;;;26070,43945;26088,03906;26190,93359;;;;;;;;;;;;
2/1/2020 16:15:00;;;;;;;;;;;;;25997,64063;25975,40625;26093,68359;;;;;;;;;;;;
2/1/2020 16:30:00;;;;;;;;;;;;;25973,88086;25968,98633;26082,46875;;;;;;;;;;;;
2/1/2020 16:45:00;;;;;;;;;;;;;25917,94531;25965,22656;26095,78906;;;;;;;;;;;;
2/1/2020 17:00:00;;;;;;;;;;;;;25910,83984;25957,54688;26096,14258;;;;;;;;;;;;
2/1/2020 17:15:00;;;;;;;;;;;;;25929,93359;25963,53516;26110,46484;;;;;;;;;;;;
2/1/2020 17:30:00;;;;;;;;;;;;;25943,0293;25978,31055;26126,17188;;;;;;;;;;;;
2/1/2020 17:45:00;;;;;;;;;;;;;25904,70703;25929,33203;26076,625;;;;;;;;;;;;
2/1/2020 18:00:00;;;;;;;;;;;;;25842,62891;25870,85742;26000,68359;;;;;;;;;;;;
2/1/2020 18:15:00;;;;;;;;;;;;;25850,78711;25887,35938;26002,33789;;;;;;;;;;;;
2/1/2020 18:30:00;;;;;;;;;;;;;25840,66016;25870,91992;25987,22656;;;;;;;;;;;;
2/1/2020 18:45:00;;;;;;;;;;;;;25843,58203;25879,02148;25992,4707;;;;;;;;;;;;
2/1/2020 19:00:00;;;;;;;;;;;;;25852,58594;25884,30078;26006,76367;;;;;;;;;;;;
2/1/2020 19:15:00;;;;;;;;;;;;;25849,39648;25882,16406;26001,30273;;;;;;;;;;;;
2/1/2020 19:30:00;;;;;;;;;;;;;25864,57813;25902,16016;26012,85938;;;;;;;;;;;;
2/1/2020 19:45:00;;;;;;;;;;;;;25873,22266;25919,32813;26038,82422;;;;;;;;;;;;
2/1/2020 20:00:00;;;;;;;;;;;;;25887,40039;25930,80664;26049,93945;;;;;;;;;;;;
2/1/2020 20:15:00;;;;;;;;;;;;;25923,65039;25969,05078;26101,47461;;;;;;;;;;;;
2/1/2020 20:30:00;;;;;;;;;;;;;25919,7207;25961,8457;26093,0625;;;;;;;;;;;;
2/1/2020 20:45:00;;;;;;;;;;;;;25922,42578;25967,67383;26071,03906;;;;;;;;;;;;
2/1/2020 21:00:00;;;;;;;;;;;;;25935,89844;25975,90039;26087,26953;;;;;;;;;;;;
2/1/2020 21:15:00;;;;;;;;;;;;;25963,46484;26005,18359;26112,32422;;;;;;;;;;;;
2/1/2020 21:30:00;;;;;;;;;;;;;25973,80664;26019,56836;26119,42383;;;;;;;;;;;;
2/1/2020 21:45:00;;;;;;;;;;;;;25982,98047;26042,24609;26152,07813;;;;;;;;;;;;
2/1/2020 22:00:00;;;;;;;;;;;;;25985,17969;26040,30664;26146,83203;;;;;;;;;;;;
2/1/2020 22:15:00;;;;;;;;;;;;;26004,89258;26053,54492;26171,99023;;;;;;;;;;;;
2/1/2020 22:30:00;;;;;;;;;;;;;26008,40234;26061,66797;26170,57813;;;;;;;;;;;;
2/1/2020 22:45:00;;;;;;;;;;;;;26007,93164;26061,125;26177,05273;;;;;;;;;;;;
2/1/2020 23:00:00;;;;;;;;;;;;;26011,01367;26068,95117;26179,52148;;;;;;;;;;;;
2/1/2020 23:15:00;;;;;;;;;;;;;26049,43164;26088,82813;26196,05273;;;;;;;;;;;;
2/1/2020 23:30:00;;;;;;;;;;;;;26068,79492;26091,6875;26206,10352;;;;;;;;;;;;
2/1/2020 23:45:00;;;;;;;;;;;;;26064,67969;26092,55273;26208,68359;;;;;;;;;;;;
3/1/2020 00:00:00;;;;;;;;;;;;;26070,56836;26101,63281;26217,4668;;;;;;;;;;;;
3/1/2020 00:15:00;;;;;;;;;;;;;26079,42969;26117,81641;26232,72656;;;;;;;;;;;;
3/1/2020 00:30:00;;;;;;;;;;;;;26072,63086;26112,67188;26220,03516;;;;;;;;;;;;
3/1/2020 00:45:00;;;;;;;;;;;;;26051,61914;26088,51953;26199,94141;;;;;;;;;;;;
3/1/2020 01:00:00;;;;;;;;;;;;;26049,17773;26088,36914;26192,48242;;;;;;;;;;;;
3/1/2020 01:15:00;;;;;;;;;;;;;26053,72266;26091,56836;26195,9707;;;;;;;;;;;;
3/1/2020 01:30:00;;;;;;;;;;;;;26066,31055;26107,71094;26206,67578;;;;;;;;;;;;
3/1/2020 01:45:00;;;;;;;;;;;;;26064,11523;26111,03516;26204,38672;;;;;;;;;;;;
3/1/2020 02:00:00;;;;;;;;;;;;;26083,24023;26128,61914;26219,89258;;;;;;;;;;;;
3/1/2020 02:15:00;;;;;;;;;;;;;26100,4707;26150,64844;26241,41602;;;;;;;;;;;;
3/1/2020 02:30:00;;;;;;;;;;;;;26107,59766;26125,54883;26210,70508;;;;;;;;;;;;
3/1/2020 02:45:00;;;;;;;;;;;;;26116,90234;26130,17969;26225,3457;;;;;;;;;;;;
3/1/2020 03:00:00;;;;;;;;;;;;;26117,40039;26121,60352;26218,13477;;;;;;;;;;;;
3/1/2020 03:15:00;;;;;;;;;;;;;26116,375;26125,0332;26223,625;;;;;;;;;;;;
3/1/2020 03:30:00;;;;;;;;;;;;;26113,03125;26117,60352;26217,40234;;;;;;;;;;;;
3/1/2020 03:45:00;;;;;;;;;;;;;26116,07617;26119,5918;26214,51953;;;;;;;;;;;;
3/1/2020 04:00:00;;;;;;;;;;;;;26120,24805;26139,89844;26221,30273;;;;;;;;;;;;
3/1/2020 04:15:00;;;;;;;;;;;;;26092,28516;26120,02148;26203,20508;;;;;;;;;;;;
3/1/2020 04:30:00;;;;;;;;;;;;;26090,4375;26107,26953;26203,37109;;;;;;;;;;;;
3/1/2020 04:45:00;;;;;;;;;;;;;26086,77344;26106,83789;26196,42578;;;;;;;;;;;;
3/1/2020 05:00:00;;;;;;;;;;;;;26085,67578;26102,60742;26195,38477;;;;;;;;;;;;
3/1/2020 05:15:00;;;;;;;;;;;;;26079,23242;26101,47266;26182,96484;;;;;;;;;;;;
3/1/2020 05:30:00;;;;;;;;;;;;;26079,5293;26093,27148;26186,4668;;;;;;;;;;;;
3/1/2020 05:45:00;;;;;;;;;;;;;26071,09961;26080,95703;26184,17969;;;;;;;;;;;;
3/1/2020 06:00:00;;;;;;;;;;;;;26062,33203;26073,24609;26170,69727;;;;;;;;;;;;
3/1/2020 06:15:00;;;;;;;;;;;;;26055,35156;26063,42188;26174,22266;;;;;;;;;;;;
3/1/2020 06:30:00;;;;;;;;;;;;;26043;26049,22852;26170,53125;;;;;;;;;;;;
3/1/2020 06:45:00;;;;;;;;;;;;;26044,20898;26039,75977;26174,93555;;;;;;;;;;;;
3/1/2020 07:00:00;;;;;;;;;;;;;26055,01953;26051,67188;26177,76758;;;;;;;;;;;;
3/1/2020 07:15:00;;;;;;;;;;;;;26077,08008;26088,72461;26205,73828;;;;;;;;;;;;
3/1/2020 07:30:00;;;;;;;;;;;;;26057,66797;26083,2793;26200,64844;;;;;;;;;;;;
3/1/2020 07:45:00;;;;;;;;;;;;;26054,76953;26093,15039;26201,4707;;;;;;;;;;;;
3/1/2020 08:00:00;;;;;;;;;;;;;26096,32227;26149,33789;26249,6582;;;;;;;;;;;;
3/1/2020 08:15:00;;;;;;;;;;;;;26102,10938;26166,82031;26264,39844;;;;;;;;;;;;
3/1/2020 08:30:00;;;;;;;;;;;;;26105,52148;26180,99609;26272,89844;;;;;;;;;;;;
3/1/2020 08:45:00;;;;;;;;;;;;;26079,48047;26150,19141;26242,30859;;;;;;;;;;;;
3/1/2020 09:00:00;;;;;;;;;;;;;26089,66211;26174,44531;26255,28906;;;;;;;;;;;;
3/1/2020 09:15:00;;;;;;;;;;;;;26079,91992;26186,60742;26250,02539;;;;;;;;;;;;
3/1/2020 09:30:00;;;;;;;;;;;;;26092,125;26214,98828;26265,54883;;;;;;;;;;;;
3/1/2020 09:45:00;;;;;;;;;;;;;26097,61523;26215,32031;26284,5625;;;;;;;;;;;;
3/1/2020 10:00:00;;;;;;;;;;;;;26113,11914;26238,88867;26290,41016;;;;;;;;;;;;
3/1/2020 10:15:00;;;;;;;;;;;;;26139;26257,07617;26304,87695;;;;;;;;;;;;
3/1/2020 10:30:00;;;;;;;;;;;;;26130,36523;26261,58008;26308,39063;;;;;;;;;;;;
3/1/2020 10:45:00;;;;;;;;;;;;;26157,58203;26286,90234;26333,11914;;;;;;;;;;;;
3/1/2020 11:00:00;;;;;;;;;;;;;26155,75781;26276,58203;26321,41797;;;;;;;;;;;;
3/1/2020 11:15:00;;;;;;;;;;;;;26152,69531;26281,05078;26311,05859;;;;;;;;;;;;
3/1/2020 11:30:00;;;;;;;;;;;;;26186,29688;26314,34375;26330,11328;;;;;;;;;;;;
3/1/2020 11:45:00;;;;;;;;;;;;;26157,70508;26281,32031;26306,89648;;;;;;;;;;;;
3/1/2020 12:00:00;;;;;;;;;;;;;26145,83789;26267,70898;26292,74219;;;;;;;;;;;;
3/1/2020 12:15:00;;;;;;;;;;;;;26168,7207;26284,375;26316,25586;;;;;;;;;;;;
3/1/2020 12:30:00;;;;;;;;;;;;;26174,30859;26306,02539;26325,21094;;;;;;;;;;;;
3/1/2020 12:45:00;;;;;;;;;;;;;26089,12891;26175,79102;26238,5625;;;;;;;;;;;;
3/1/2020 13:00:00;;;;;;;;;;;;;26149,58594;26277,29297;26325,37305;;;;;;;;;;;;
3/1/2020 13:15:00;;;;;;;;;;;;;26176,02734;26324,76953;26361,50391;;;;;;;;;;;;
3/1/2020 13:30:00;;;;;;;;;;;;;26016,69727;26069,50977;26169,35352;;;;;;;;;;;;
3/1/2020 13:45:00;;;;;;;;;;;;;25915,13867;25904,81641;26040,78711;;;;;;;;;;;;
3/1/2020 14:00:00;;;;;;;;;;;;;25942,59375;25924,08398;26064,54297;;;;;;;;;;;;
3/1/2020 14:15:00;;;;;;;;;;;;;25922,36914;25902,10938;26047,4375;;;;;;;;;;;;
3/1/2020 14:30:00;;;;;;;;;;;;;25926,51367;25916,14063;26062,2207;;;;;;;;;;;;
3/1/2020 14:45:00;;;;;;;;;;;;;25959,6582;25964,91406;26091,59766;;;;;;;;;;;;
3/1/2020 15:00:00;;;;;;;;;;;;;25960,52734;25964,43359;26079,84375;;;;;;;;;;;;
3/1/2020 15:15:00;;;;;;;;;;;;;25992;26019,77148;26128,48633;;;;;;;;;;;;
3/1/2020 15:30:00;;;;;;;;;;;;;26026,00586;26074,86523;26174,97461;;;;;;;;;;;;
3/1/2020 15:45:00;;;;;;;;;;;;;26053,8418;26115,47461;26217,8125;;;;;;;;;;;;
3/1/2020 16:00:00;;;;;;;;;;;;;26025,07422;26082,52734;26191,08984;;;;;;;;;;;;
3/1/2020 16:15:00;;;;;;;;;;;;;26003,34375;26046,23242;26159,4043;;;;;;;;;;;;
3/1/2020 16:30:00;;;;;;;;;;;;;25991,68945;26019,09375;26139,57813;;;;;;;;;;;;
3/1/2020 16:45:00;;;;;;;;;;;;;25972,74805;25967,01172;26116,51367;;;;;;;;;;;;
3/1/2020 17:00:00;;;;;;;;;;;;;25981,49414;25979,35352;26122,75586;;;;;;;;;;;;
3/1/2020 17:15:00;;;;;;;;;;;;;25994,72656;25991,29102;26123,44141;;;;;;;;;;;;
3/1/2020 17:30:00;;;;;;;;;;;;;25969,92578;25965,95117;26100,23047;;;;;;;;;;;;
3/1/2020 17:45:00;;;;;;;;;;;;;25945,51953;25937,51367;26070,25195;;;;;;;;;;;;
3/1/2020 18:00:00;;;;;;;;;;;;;25895,17969;25877,64258;26019,33594;;;;;;;;;;;;
3/1/2020 18:15:00;;;;;;;;;;;;;25853,37305;25830,47266;25952,47266;;;;;;;;;;;;
3/1/2020 18:30:00;;;;;;;;;;;;;25858,33594;25835,92969;25943,23633;;;;;;;;;;;;
3/1/2020 18:45:00;;;;;;;;;;;;;25870,87695;25847,48633;25950,07422;;;;;;;;;;;;
3/1/2020 19:00:00;;;;;;;;;;;;;25877,62891;25856,05859;25955,95117;;;;;;;;;;;;
3/1/2020 19:15:00;;;;;;;;;;;;;25892,32617;25877,67578;25973,70703;;;;;;;;;;;;
3/1/2020 19:30:00;;;;;;;;;;;;;25892,60156;25883,93164;25975,95313;;;;;;;;;;;;
3/1/2020 19:45:00;;;;;;;;;;;;;25911,30273;25907,33203;26006,92578;;;;;;;;;;;;
3/1/2020 20:00:00;;;;;;;;;;;;;25913,88672;25920,19531;26013,86914;;;;;;;;;;;;
3/1/2020 20:15:00;;;;;;;;;;;;;25932,39063;25934,125;26033,81836;;;;;;;;;;;;
3/1/2020 20:30:00;;;;;;;;;;;;;25920,08008;25924,8457;26010,35547;;;;;;;;;;;;
3/1/2020 20:45:00;;;;;;;;;;;;;25895,67969;25900,6875;25996,11328;;;;;;;;;;;;
3/1/2020 21:00:00;;;;;;;;;;;;;25907,75781;25902,68164;25998,52734;;;;;;;;;;;;
3/1/2020 21:15:00;;;;;;;;;;;;;25927,49609;25926,28711;26027,85156;;;;;;;;;;;;
3/1/2020 21:30:00;;;;;;;;;;;;;25940,4668;25948,30859;26048,1543;;;;;;;;;;;;
3/1/2020 21:45:00;;;;;;;;;;;;;25954,16211;25960,32227;26064,72852;;;;;;;;;;;;
3/1/2020 22:00:00;;;;;;;;;;;;;25979,28906;25988,59961;26096,76172;;;;;;;;;;;;
3/1/2020 22:15:00;;;;;;;;;;;;;26009,80078;26018,43945;26135,0957;;;;;;;;;;;;
3/1/2020 22:30:00;;;;;;;;;;;;;25978,67969;25987,13281;26117,99023;;;;;;;;;;;;
3/1/2020 22:45:00;;;;;;;;;;;;;25977,88867;25981,55273;26112,86523;;;;;;;;;;;;
3/1/2020 23:00:00;;;;;;;;;;;;;25984,89258;25989,61133;26124,88086;;;;;;;;;;;;
3/1/2020 23:15:00;;;;;;;;;;;;;25993,86914;26012,18945;26138,91016;;;;;;;;;;;;
3/1/2020 23:30:00;;;;;;;;;;;;;25995,85156;26019,40039;26149,48633;;;;;;;;;;;;
3/1/2020 23:45:00;;;;;;;;;;;;;26015,64258;26032,31836;26163,5;;;;;;;;;;;;
4/1/2020 00:00:00;;;;;;;;;;;;;26026,5918;26053,38281;26179,82617;;;;;;;;;;;;
4/1/2020 00:15:00;;;;;;;;;;;;;26030,16016;26052,17773;26189,52148;;;;;;;;;;;;
4/1/2020 00:30:00;;;;;;;;;;;;;26040,37695;26059,49609;26195,08008;;;;;;;;;;;;
4/1/2020 00:45:00;;;;;;;;;;;;;26047,59375;26069,60742;26209,70508;;;;;;;;;;;;
4/1/2020 01:00:00;;;;;;;;;;;;;26054,43359;26088,0332;26216,76367;;;;;;;;;;;;
4/1/2020 01:15:00;;;;;;;;;;;;;26073,33984;26110,19531;26233,375;;;;;;;;;;;;
4/1/2020 01:30:00;;;;;;;;;;;;;26083,58594;26123,65625;26249,92578;;;;;;;;;;;;
4/1/2020 01:45:00;;;;;;;;;;;;;26105,65039;26136,08203;26268,96094;;;;;;;;;;;;
4/1/2020 02:00:00;;;;;;;;;;;;;26110,79492;26142,29492;26277,14844;;;;;;;;;;;;
4/1/2020 02:15:00;;;;;;;;;;;;;26108,41406;26125,5957;26259,50586;;;;;;;;;;;;
4/1/2020 02:30:00;;;;;;;;;;;;;26063,30273;26060,14648;26192,46484;;;;;;;;;;;;
4/1/2020 02:45:00;;;;;;;;;;;;;26066,26172;26072,01367;26193,28711;;;;;;;;;;;;
4/1/2020 03:00:00;;;;;;;;;;;;;26079,55078;26072,97266;26199,07617;;;;;;;;;;;;
4/1/2020 03:15:00;;;;;;;;;;;;;26078,0625;26071,95703;26196,93945;;;;;;;;;;;;
4/1/2020 03:30:00;;;;;;;;;;;;;26080,22266;26077,39844;26198,53906;;;;;;;;;;;;
4/1/2020 03:45:00;;;;;;;;;;;;;26073,96289;26085,31055;26203,22461;;;;;;;;;;;;
4/1/2020 04:00:00;;;;;;;;;;;;;26087,79102;26098,28711;26215,59375;;;;;;;;;;;;
4/1/2020 04:15:00;;;;;;;;;;;;;26107,37109;26118,14648;26225,01758;;;;;;;;;;;;
4/1/2020 04:30:00;;;;;;;;;;;;;26092,05859;26107,76367;26211,44727;;;;;;;;;;;;
4/1/2020 04:45:00;;;;;;;;;;;;;26093,17188;26107,33789;26221,24219;;;;;;;;;;;;
4/1/2020 05:00:00;;;;;;;;;;;;;26092;26108,04688;26221,4668;;;;;;;;;;;;
4/1/2020 05:15:00;;;;;;;;;;;;;26088,98047;26100,43945;26208,44727;;;;;;;;;;;;
4/1/2020 05:30:00;;;;;;;;;;;;;26071,92969;26083,35547;26190,95117;;;;;;;;;;;;
4/1/2020 05:45:00;;;;;;;;;;;;;26060,51563;26072,36523;26186,82422;;;;;;;;;;;;
4/1/2020 06:00:00;;;;;;;;;;;;;26077,92969;26089,38867;26203,41797;;;;;;;;;;;;
4/1/2020 06:15:00;;;;;;;;;;;;;26057,54883;26068,02148;26196,2793;;;;;;;;;;;;
4/1/2020 06:30:00;;;;;;;;;;;;;26038,16406;26071,02539;26186,48633;;;;;;;;;;;;
4/1/2020 06:45:00;;;;;;;;;;;;;26053,9082;26074,5957;26185,06836;;;;;;;;;;;;
4/1/2020 07:00:00;;;;;;;;;;;;;26050,32227;26074,64648;26180,93945;;;;;;;;;;;;
4/1/2020 07:15:00;;;;;;;;;;;;;26059,24414;26091,38086;26198,98047;;;;;;;;;;;;
4/1/2020 07:30:00;;;;;;;;;;;;;26073,30273;26114,89063;26228,8125;;;;;;;;;;;;
4/1/2020 07:45:00;;;;;;;;;;;;;26087,73828;26135,53125;26249,41797;;;;;;;;;;;;
4/1/2020 08:00:00;;;;;;;;;;;;;26102,0957;26176,71875;26263,5;;;;;;;;;;;;
4/1/2020 08:15:00;;;;;;;;;;;;;26125,08203;26201,70703;26300,56445;;;;;;;;;;;;
4/1/2020 08:30:00;;;;;;;;;;;;;26102,63867;26185,31055;26282,96289;;;;;;;;;;;;
4/1/2020 08:45:00;;;;;;;;;;;;;26013,30078;26064,2207;26166,5625;;;;;;;;;;;;
4/1/2020 09:00:00;;;;;;;;;;;;;26004,35547;26062,68359;26162,0293;;;;;;;;;;;;
4/1/2020 09:15:00;;;;;;;;;;;;;26042,03711;26141,11523;26231,35938;;;;;;;;;;;;
4/1/2020 09:30:00;;;;;;;;;;;;;26085,96289;26216,83984;26285,38281;;;;;;;;;;;;
4/1/2020 09:45:00;;;;;;;;;;;;;26058,70898;26121,58203;26217,00391;;;;;;;;;;;;
4/1/2020 10:00:00;;;;;;;;;;;;;26096,22461;26165,46289;26247,72656;;;;;;;;;;;;
4/1/2020 10:15:00;;;;;;;;;;;;;26087,82227;26183,46289;26256,91016;;;;;;;;;;;;
4/1/2020 10:30:00;;;;;;;;;;;;;26096,20508;26189,48047;26255,75391;;;;;;;;;;;;
4/1/2020 10:45:00;;;;;;;;;;;;;26092,09961;26184,94922;26253,07617;;;;;;;;;;;;
4/1/2020 11:00:00;;;;;;;;;;;;;26021,8457;26109,33984;26195,42188;;;;;;;;;;;;
4/1/2020 11:15:00;;;;;;;;;;;;;26135,75195;26313,96094;26359,22266;;;;;;;;;;;;
4/1/2020 11:30:00;;;;;;;;;;;;;26129,66406;26274,39844;26332,0293;;;;;;;;;;;;
4/1/2020 11:45:00;;;;;;;;;;;;;26150,45313;26312,13867;26346,01953;;;;;;;;;;;;
4/1/2020 12:00:00;;;;;;;;;;;;;26155,68164;26324,32617;26351,92383;;;;;;;;;;;;
4/1/2020 12:15:00;;;;;;;;;;;;;26123,57422;26263,96289;26315,91016;;;;;;;;;;;;
4/1/2020 12:30:00;;;;;;;;;;;;;26180,86719;26342,61914;26366,12891;;;;;;;;;;;;
4/1/2020 12:45:00;;;;;;;;;;;;;26174,36133;26349,67188;26377,11133;;;;;;;;;;;;
4/1/2020 13:00:00;;;;;;;;;;;;;26178,3418;26350,29102;26386,93164;;;;;;;;;;;;
4/1/2020 13:15:00;;;;;;;;;;;;;26178,53125;26346,97852;26379,4082;;;;;;;;;;;;
4/1/2020 13:30:00;;;;;;;;;;;;;26174,01367;26329,78516;26370,27148;;;;;;;;;;;;
4/1/2020 13:45:00;;;;;;;;;;;;;26170,91406;26331,75195;26365,20703;;;;;;;;;;;;
4/1/2020 14:00:00;;;;;;;;;;;;;26172,13867;26306,71094;26367,73633;;;;;;;;;;;;
4/1/2020 14:15:00;;;;;;;;;;;;;26147,99414;26297,25195;26349,69531;;;;;;;;;;;;
4/1/2020 14:30:00;;;;;;;;;;;;;26135,27344;26257,75781;26326,50977;;;;;;;;;;;;
4/1/2020 14:45:00;;;;;;;;;;;;;26131,38281;26239,24023;26322,22461;;;;;;;;;;;;
4/1/2020 15:00:00;;;;;;;;;;;;;26114,98438;26227,91992;26313,35547;;;;;;;;;;;;
4/1/2020 15:15:00;;;;;;;;;;;;;26098,37305;26193,16016;26292,03906;;;;;;;;;;;;
4/1/2020 15:30:00;;;;;;;;;;;;;26063,49023;26131,49805;26228,07617;;;;;;;;;;;;
4/1/2020 15:45:00;;;;;;;;;;;;;26054,36719;26127,35742;26220,16797;;;;;;;;;;;;
4/1/2020 16:00:00;;;;;;;;;;;;;26046,30078;26110,70508;26209,79297;;;;;;;;;;;;
4/1/2020 16:15:00;;;;;;;;;;;;;26057,93555;26099,17578;26209,49609;;;;;;;;;;;;
4/1/2020 16:30:00;;;;;;;;;;;;;26110,80469;26067,21094;26217,07617;;;;;;;;;;;;
4/1/2020 16:45:00;;;;;;;;;;;;;25998,48828;25967,25391;26094,96289;;;;;;;;;;;;
4/1/2020 17:00:00;;;;;;;;;;;;;25999,89844;25976,48633;26096,5625;;;;;;;;;;;;
4/1/2020 17:15:00;;;;;;;;;;;;;25997,09766;25972,91797;26091,91992;;;;;;;;;;;;
4/1/2020 17:30:00;;;;;;;;;;;;;25999,17383;25957,01172;26100,43164;;;;;;;;;;;;
4/1/2020 17:45:00;;;;;;;;;;;;;25966,09961;25913,59766;26062,63867;;;;;;;;;;;;
4/1/2020 18:00:00;;;;;;;;;;;;;25911,9043;25854,01172;25999,94531;;;;;;;;;;;;
4/1/2020 18:15:00;;;;;;;;;;;;;25873,89258;25934,73242;26071,16797;;;;;;;;;;;;
4/1/2020 18:30:00;;;;;;;;;;;;;25853,38477;26010,24414;26140,9668;;;;;;;;;;;;
4/1/2020 18:45:00;;;;;;;;;;;;;25867,14453;26003,82227;26121,20313;;;;;;;;;;;;
4/1/2020 19:00:00;;;;;;;;;;;;;25858,23828;25971,72461;26088,44922;;;;;;;;;;;;
4/1/2020 19:15:00;;;;;;;;;;;;;25854,3457;25972,61914;26084,4668;;;;;;;;;;;;
4/1/2020 19:30:00;;;;;;;;;;;;;25866,26758;25973,4668;26089,32227;;;;;;;;;;;;
4/1/2020 19:45:00;;;;;;;;;;;;;25882,01563;25993,82813;26096,9375;;;;;;;;;;;;
4/1/2020 20:00:00;;;;;;;;;;;;;25883,24219;26007,19727;26109,39258;;;;;;;;;;;;
4/1/2020 20:15:00;;;;;;;;;;;;;25921,47461;26038,41016;26158,68945;;;;;;;;;;;;
4/1/2020 20:30:00;;;;;;;;;;;;;25923,34375;26044,10156;26158,32813;;;;;;;;;;;;
4/1/2020 20:45:00;;;;;;;;;;;;;25921,07617;26043,42969;26144,44922;;;;;;;;;;;;
4/1/2020 21:00:00;;;;;;;;;;;;;25947,63477;26051,30664;26155,35156;;;;;;;;;;;;
4/1/2020 21:15:00;;;;;;;;;;;;;25958,36523;26040,72266;26164,04688;;;;;;;;;;;;
4/1/2020 21:30:00;;;;;;;;;;;;;25973,57031;26055,68164;26170,83594;;;;;;;;;;;;
4/1/2020 21:45:00;;;;;;;;;;;;;26003,82813;26065,28125;26194,17383;;;;;;;;;;;;
4/1/2020 22:00:00;;;;;;;;;;;;;26029,46094;26066,69531;26183,66016;;;;;;;;;;;;
4/1/2020 22:15:00;;;;;;;;;;;;;26038,9668;26083,46875;26210,96484;;;;;;;;;;;;
4/1/2020 22:30:00;;;;;;;;;;;;;26000,13086;26048,08398;26180,83984;;;;;;;;;;;;
4/1/2020 22:45:00;;;;;;;;;;;;;26002,99609;26051,74023;26184,91016;;;;;;;;;;;;
4/1/2020 23:00:00;;;;;;;;;;;;;26011,45703;26054,64258;26195,86523;;;;;;;;;;;;
4/1/2020 23:15:00;;;;;;;;;;;;;26077,2207;26021,4082;26213,34961;;;;;;;;;;;;
4/1/2020 23:30:00;;;;;;;;;;;;;26046,05078;26020,71484;26155,64453;;;;;;;;;;;;
4/1/2020 23:45:00;;;;;;;;;;;;;26050,51172;26023,26953;26163,89063;;;;;;;;;;;;
5/1/2020 00:00:00;;;;;;;;;;;;;26042,57813;26022,69141;26153,74219;;;;;;;;;;;;
5/1/2020 00:15:00;;;;;;;;;;;;;26056,71289;26041,62695;26165,88086;;;;;;;;;;;;
5/1/2020 00:30:00;;;;;;;;;;;;;26072,69531;26061,14063;26183,81836;;;;;;;;;;;;
5/1/2020 00:45:00;;;;;;;;;;;;;26076,9668;26059,5332;26189,72266;;;;;;;;;;;;
5/1/2020 01:00:00;;;;;;;;;;;;;26091,64844;26073,16211;26203,71875;;;;;;;;;;;;
5/1/2020 01:15:00;;;;;;;;;;;;;26102,16016;26090,06641;26217,10156;;;;;;;;;;;;
5/1/2020 01:30:00;;;;;;;;;;;;;26099,84961;26084,98438;26212,04883;;;;;;;;;;;;
